SaleID,CustomerID,StoreID,ProductID,Date,Quantity,UnitPrice,TotalSale,PaymentMethod,DiscountPercent,ReturnFlag,FiscalYear,Channel
15447,1329,1241,624,2024-01-30,1,0.99,14800.0,Mobile Pay,19.81,N,2024,In-store
13274,1199,807,674,2024-06-30,3,116.43,5508600.0,Mobile Pay,16.37,N,2024,In-store
6631,86,6,5,2023-11-04,3,53.05,2747400.0,Gift Card,8.46,N,2023,Online
16211,1684,1394,630,2021-03-06,1,198.97,3601200.0,Gift Card,4.02,N,2021,In-store
14968,1203,1145,697,2021-07-27,4,8.29,555600.0,Cash,11.15,N,2021,In-store
9891,294,11,7,2022-03-04,4,93.32,6436799.999999999,Gift Card,8.56,N,2022,Online
10614,900,275,633,2021-06-10,3,335.23,16480600.0,Cash,13.1,N,2021,In-store
2406,457,57,10,2022-07-20,2,98.46,3253399.9999999995,Mobile Pay,12.39,N,2022,In-store
15046,1566,1161,646,2018-12-30,1,8.22,140200.0,Cash,9.56,N,2018,Online
13555,1605,863,5,2018-09-24,1,2.97,51200.0,Cash,8.91,N,2018,In-store
13811,204,914,689,2023-04-15,2,78.17,2519800.0,Gift Card,14.53,N,2023,Online
12072,655,566,714,2020-08-06,2,408.93,12816600.0,Credit Card,16.9,N,2020,Online
16556,812,1463,3,2017-08-30,3,2.0,93400.0,Credit Card,17.48,N,2017,In-store
14155,93,983,630,2023-07-21,2,198.97,6726799.999999999,Gift Card,10.36,N,2023,In-store
16099,68,1372,643,2018-05-22,1,11.46,203600.0,Gift Card,5.72,N,2018,In-store
12653,1027,682,665,2018-11-05,2,89.98,3057400.0,Credit Card,9.91,N,2018,In-store
4703,2001,15,178,2021-08-09,2,41.36,1395400.0,Credit Card,10.54,N,2021,In-store
12993,45,750,645,2024-05-11,2,7.92,250800.0,Gift Card,16.04,N,2024,In-store
15984,2271,1349,663,2023-10-18,2,258.99,8357400.0,Gift Card,14.44,N,2023,In-store
15460,1353,1244,703,2019-05-05,4,314.24,21975600.0,Cash,7.29,N,2019,In-store
1323,2224,16,183,2020-07-24,2,28.87,1068400.0,Mobile Pay,1.89,N,2020,In-store
7456,1168,84,183,2023-02-06,5,14.28,1243400.0,Mobile Pay,7.65,N,2023,In-store
9404,2451,11,2,2020-04-03,4,81.57,5919600.0,Mobile Pay,3.79,N,2020,Online
11891,1283,530,8,2022-06-05,1,4.48,67600.0,Mobile Pay,19.8,N,2022,Online
11877,1496,527,635,2025-07-19,3,8.87,476600.0,Gift Card,5.02,N,2025,In-store
7275,609,62,125,2024-09-19,1,12.63,217000.0,Cash,8.84,N,2024,Online
1974,2182,65,135,2019-01-27,3,70.61,3551400.0,Credit Card,11.1,N,2019,Online
10928,312,337,702,2019-05-09,2,67.28,2312400.0,Credit Card,8.87,N,2019,Online
12087,1282,569,647,2020-06-24,1,1.24,23000.0,Gift Card,1.29,N,2020,In-store
7039,85,80,178,2018-03-15,5,54.71,5125599.999999999,Mobile Pay,0.64,N,2018,Online
14310,2028,1014,724,2017-12-20,1,67.87,1279800.0,Credit Card,0.0,N,2017,In-store
11465,1597,445,657,2025-07-02,2,0.99,31000.0,Credit Card,17.28,N,2025,Online
12287,146,609,3,2018-08-31,1,2.0,32400.000000000004,Gift Card,13.99,N,2018,In-store
2093,89,86,135,2018-01-31,4,132.47,9084000.0,Mobile Pay,9.09,N,2018,In-store
14848,2184,1121,649,2021-10-25,1,6.26,107800.0,Cash,8.63,N,2021,In-store
15457,1733,1243,659,2018-03-31,1,9.45,170000.0,Cash,4.53,N,2018,In-store
5115,412,59,135,2019-01-13,4,36.67,2645000.0,Mobile Pay,4.38,N,2019,Online
10639,92,280,677,2020-04-30,2,70.66,2235200.0,Credit Card,16.13,N,2020,Online
13353,1884,822,641,2022-05-16,4,263.86,16042000.0,Credit Card,19.4,N,2022,Online
10571,488,266,705,2018-02-13,4,424.45,30960400.0,Credit Card,3.3,N,2018,In-store
15628,1741,1277,643,2018-01-20,1,11.46,180600.0,Credit Card,16.39,N,2018,Online
13557,1399,863,665,2023-04-07,2,89.98,2813399.9999999995,Credit Card,17.1,N,2023,Online
14155,93,983,630,2023-07-21,2,198.97,6726799.999999999,Gift Card,10.36,N,2023,In-store
14155,93,983,630,2023-07-21,2,198.97,6726799.999999999,Gift Card,10.36,N,2023,In-store
4605,1314,78,8,2025-01-17,2,123.57,3868400.0,Mobile Pay,17.0,N,2025,In-store
3779,567,14,183,2021-07-08,2,55.86,1814000.0,Gift Card,13.9,Y,2021,In-store
14744,939,1101,672,2022-02-12,3,78.77,3851600.000000001,Credit Card,13.57,N,2022,In-store
13831,2142,918,710,2018-11-08,2,772.69,26974400.0,Cash,7.44,N,2018,Online
16632,365,1478,716,2021-10-01,3,156.22,8010599.999999999,Mobile Pay,9.36,N,2021,Online
11945,1614,541,662,2024-02-11,1,12.66,229800.0,Credit Card,3.71,N,2024,Online
13932,693,938,677,2019-06-19,2,70.66,2416200.0,Cash,9.33,N,2019,In-store
11610,384,474,719,2020-07-17,1,10.41,185600.0,Gift Card,5.43,N,2020,In-store
14043,35,960,124,2021-02-05,2,499.0,14117000.0,Credit Card,24.99,N,2021,In-store
16221,677,1396,3,2021-10-07,1,2.0,36000.0,Credit Card,4.33,N,2021,In-store
3127,2152,61,124,2020-03-12,4,60.6,4103200.0,Credit Card,10.24,N,2020,Online
4937,1031,113,124,2020-02-22,2,19.57,611600.0,Gift Card,17.15,N,2020,In-store
3192,1687,32,5,2020-02-13,2,40.16,1381000.0,Mobile Pay,8.83,N,2020,Online
10437,1229,239,713,2018-02-18,1,124.26,2227600.0,Credit Card,4.93,N,2018,In-store
1640,1687,115,1,2019-12-25,3,56.57,3099200.0,Gift Card,3.16,N,2019,Online
8564,122,19,6,2025-02-08,1,101.05,1778600.0000000002,Cash,6.66,N,2025,In-store
16165,538,1385,4,2023-09-28,4,2.44,184000.0,Gift Card,0.0,N,2023,Online
15319,1096,1216,7,2019-06-23,4,8.44,598600.0,Gift Card,5.99,N,2019,In-store
14872,2054,1126,698,2018-01-26,1,51.44,851200.0,Credit Card,12.24,N,2018,Online
12750,1597,702,723,2022-01-09,1,0.99,18000.0,Mobile Pay,3.82,N,2022,Online
13064,111,765,628,2019-06-03,2,0.99,32800.0,Credit Card,12.35,N,2019,In-store
14616,1658,1075,698,2024-11-20,1,51.44,848600.0,Mobile Pay,12.51,N,2024,In-store
12402,614,632,646,2020-12-26,2,8.22,289000.0,Gift Card,6.81,N,2020,Online
6586,1894,5,5,2020-10-20,5,49.95,4176600.000000001,Cash,11.32,N,2020,In-store
15513,1353,1254,635,2019-05-07,1,8.87,152600.0,Credit Card,8.74,N,2019,In-store
16710,17,1494,709,2020-08-28,3,0.99,52800.0,Credit Card,5.88,N,2020,In-store
15507,1893,1253,682,2023-09-10,1,210.33,3751000.0,Gift Card,5.43,N,2023,In-store
10710,614,294,681,2020-07-24,2,186.32,6706000.0,Mobile Pay,4.57,N,2020,Online
10892,1958,330,723,2022-06-22,1,0.99,15000.0,Mobile Pay,19.52,N,2022,In-store
11898,1321,531,8,2018-11-07,2,4.48,162600.00000000003,Cash,3.74,N,2018,Online
12552,1907,662,631,2022-05-14,4,271.81,20086800.0,Mobile Pay,2.03,N,2022,In-store
16610,1996,1474,705,2018-11-15,4,424.45,28485400.0,Credit Card,11.03,N,2018,Online
11718,2062,495,632,2020-02-14,2,0.99,31800.0,Gift Card,14.75,N,2020,Online
10761,202,304,672,2022-11-28,3,78.77,4245400.0,Cash,4.73,N,2022,Online
12758,1969,703,4,2023-11-03,3,2.44,115400.0,Cash,16.43,N,2023,In-store
7575,2239,74,3,2019-07-02,3,23.21,1090000.0,Credit Card,16.99,N,2019,Online
10863,844,324,702,2018-03-10,1,67.28,1228200.0,Credit Card,3.2,N,2018,In-store
10372,2365,226,711,2025-03-29,4,0.99,69600.0,Gift Card,6.76,N,2025,In-store
3959,603,64,183,2022-06-06,4,11.82,717800.0,Cash,19.5,N,2022,Online
7456,1168,84,183,2023-02-06,5,14.28,1243400.0,Mobile Pay,7.65,N,2023,In-store
12162,2000,584,124,2023-12-03,3,499.0,26121400.0,Gift Card,7.47,N,2023,In-store
12973,2479,746,705,2019-10-27,1,424.45,7414400.000000001,Mobile Pay,7.37,N,2019,Online
12711,2349,694,125,2021-05-28,1,214.0,3582400.0,Gift Card,11.23,N,2021,Online
16165,538,1385,4,2023-09-28,4,2.44,184000.0,Gift Card,0.0,N,2023,Online
13574,820,867,684,2024-08-20,4,13.14,991200.0,Cash,0.0,N,2024,Online
1493,994,107,178,2024-05-21,3,45.62,2398000.0,Credit Card,7.09,N,2024,Online
8236,1916,36,5,2021-05-13,5,119.5,9209000.0,Mobile Pay,18.27,N,2021,Online
11718,2062,495,632,2020-02-14,2,0.99,31800.0,Gift Card,14.75,N,2020,Online
4421,1762,87,183,2024-10-20,2,97.89,3209000.0,Gift Card,13.08,N,2024,In-store
15013,1327,1154,712,2022-03-23,2,278.69,8465600.0,Mobile Pay,19.46,N,2022,Online
12984,1252,749,714,2018-11-22,1,408.93,7053000.0,Gift Card,8.54,N,2018,Online
14621,611,1076,676,2019-04-18,1,0.99,15800.0,Gift Card,14.99,N,2019,Online
13555,1605,863,5,2018-09-24,1,2.97,51200.0,Cash,8.91,N,2018,In-store
13148,1313,781,726,2024-10-18,2,10.72,366200.0,Gift Card,9.41,N,2024,Online
4719,2037,14,7,2021-08-14,2,18.34,559000.0,Gift Card,19.18,N,2021,In-store
13692,875,890,656,2024-06-29,1,11.04,201600.0,Mobile Pay,3.13,N,2024,Online
9910,1067,75,4,2020-12-11,4,88.72,5436200.0,Mobile Pay,18.77,N,2020,In-store
7575,2239,74,3,2019-07-02,3,23.21,1090000.0,Credit Card,16.99,N,2019,Online
14656,811,1083,692,2021-02-06,1,0.99,16800.0,Mobile Pay,10.5,N,2021,In-store
9724,2142,58,179,2024-08-14,4,102.64,7541799.999999999,Gift Card,2.59,N,2024,Online
1854,1524,84,10,2018-07-14,1,69.34,1079600.0,Cash,17.44,N,2018,In-store
11679,1841,488,642,2025-04-05,1,254.77,4536200.0,Gift Card,5.58,N,2025,In-store
12480,182,648,663,2024-04-11,3,258.99,12631600.0,Mobile Pay,13.79,Y,2024,Online
8869,696,79,179,2018-11-09,1,2.99,53400.0,Credit Card,5.26,N,2018,In-store
2920,1025,46,4,2021-09-01,5,101.53,8763200.0,Mobile Pay,8.46,N,2021,In-store
12829,89,718,661,2019-12-18,1,4.96,82800.0,Credit Card,11.52,N,2019,Online
10964,1197,345,680,2020-10-23,1,212.08,3553399.9999999995,Cash,11.15,N,2020,In-store
12960,12,744,628,2023-01-29,3,0.99,52200.0,Credit Card,6.89,N,2023,Online
13444,1322,841,650,2023-07-29,1,6.83,115400.0,Credit Card,10.35,N,2023,Online
14616,1658,1075,698,2024-11-20,1,51.44,848600.0,Mobile Pay,12.51,N,2024,In-store
3805,954,63,135,2024-12-12,1,126.03,2012200.0,Gift Card,15.34,N,2024,In-store
11196,703,391,179,2023-03-07,2,33.48,1123400.0,Mobile Pay,11.04,N,2023,Online
14848,2184,1121,649,2021-10-25,1,6.26,107800.0,Cash,8.63,N,2021,In-store
11738,1881,499,719,2022-05-11,1,10.41,181200.0,Gift Card,7.7,N,2022,Online
1135,1046,112,6,2018-02-04,5,13.92,1094800.0,Mobile Pay,16.58,N,2018,Online
11638,734,479,711,2022-12-08,3,0.99,54400.00000000001,Mobile Pay,2.69,N,2022,Online
643,68,9,3,2019-05-15,3,66.02,3315200.0,Credit Card,11.24,N,2019,In-store
10614,900,275,633,2021-06-10,3,335.23,16480600.0,Cash,13.1,N,2021,In-store
11570,1675,466,699,2023-10-29,4,72.57,4805800.0,Credit Card,12.21,N,2023,In-store
15219,390,1196,692,2022-02-21,4,0.99,64800.00000000001,Gift Card,13.19,N,2022,Online
16090,1085,1370,125,2020-10-11,1,214.0,3887000.0,Credit Card,3.68,N,2020,In-store
1001,535,101,179,2018-09-24,2,81.47,2599200.0,Gift Card,15.41,N,2018,In-store
13782,1665,908,630,2021-03-18,1,198.97,3346600.0000000005,Mobile Pay,10.81,N,2021,Online
874,1996,47,179,2019-04-09,2,87.36,2929800.0,Mobile Pay,11.08,N,2019,Online
14412,640,1034,651,2022-08-10,1,5.79,104000.0,Cash,4.59,N,2022,Online
14977,1637,1147,726,2023-12-16,3,10.72,587600.0,Mobile Pay,3.1,N,2023,In-store
6642,567,102,135,2021-10-13,5,74.83,5807400.0,Gift Card,17.69,N,2021,Online
12087,1282,569,647,2020-06-24,1,1.24,23000.0,Gift Card,1.29,N,2020,In-store
12427,791,637,706,2019-06-16,1,647.37,11269200.0,Cash,7.69,N,2019,In-store
16165,538,1385,4,2023-09-28,4,2.44,184000.0,Gift Card,0.0,N,2023,Online
12189,609,590,624,2022-06-19,1,0.99,15800.0,Credit Card,15.61,N,2022,In-store
6232,309,48,125,2023-05-18,3,20.33,1086400.0,Mobile Pay,5.55,N,2023,In-store
15778,1531,1307,124,2019-07-05,1,499.0,9410000.0,Mobile Pay,0.0,N,2019,Online
14372,1995,1026,647,2019-06-29,2,1.24,42600.0,Cash,8.72,N,2019,In-store
15261,2485,1204,722,2018-01-20,1,853.85,14261199.999999998,Cash,11.43,N,2018,In-store
14412,640,1034,651,2022-08-10,1,5.79,104000.0,Cash,4.59,N,2022,Online
2137,1402,34,10,2024-01-19,5,19.98,1530600.0,Cash,18.75,N,2024,In-store
9073,197,120,179,2020-02-09,5,71.93,6504000.0,Gift Card,4.1,N,2020,In-store
10639,92,280,677,2020-04-30,2,70.66,2235200.0,Credit Card,16.13,N,2020,Online
14872,2054,1126,698,2018-01-26,1,51.44,851200.0,Credit Card,12.24,N,2018,Online
14387,1810,1029,8,2021-10-20,3,4.48,225000.0,Credit Card,11.2,N,2021,In-store
15700,507,1292,708,2020-04-29,1,496.76,8640000.0,Gift Card,7.77,N,2020,In-store
13969,1354,946,4,2024-04-03,2,2.44,88600.0,Gift Card,3.74,N,2024,In-store
12849,1257,722,720,2020-07-06,2,702.91,22963600.0,Gift Card,13.38,N,2020,In-store
13557,1399,863,665,2023-04-07,2,89.98,2813399.9999999995,Credit Card,17.1,N,2023,Online
15961,714,1344,686,2017-10-11,2,46.21,1636399.9999999998,Mobile Pay,6.1,N,2017,In-store
7053,1854,26,10,2018-06-17,5,144.66,11349800.0,Cash,16.79,N,2018,In-store
13148,1313,781,726,2024-10-18,2,10.72,366200.0,Gift Card,9.41,N,2024,Online
9441,1261,118,10,2022-04-21,4,55.4,3538000.0,Credit Card,15.34,N,2022,In-store
14025,1048,957,664,2023-08-09,1,180.77,3187799.9999999995,Gift Card,6.49,N,2023,Online
8929,147,35,1,2021-08-02,3,110.89,5392000.0,Mobile Pay,14.05,N,2021,Online
11830,309,518,640,2021-12-01,3,0.99,53200.0,Gift Card,5.03,N,2021,Online
13074,2258,767,724,2018-01-08,1,67.87,1206000.0,Mobile Pay,5.77,N,2018,In-store
12552,1907,662,631,2022-05-14,4,271.81,20086800.0,Mobile Pay,2.03,N,2022,In-store
11610,384,474,719,2020-07-17,1,10.41,185600.0,Gift Card,5.43,N,2020,In-store
1575,46,88,1,2023-06-26,5,52.89,4138200.0,Cash,17.02,N,2023,Online
14025,1048,957,664,2023-08-09,1,180.77,3187799.9999999995,Gift Card,6.49,N,2023,Online
9878,202,5,125,2018-05-19,1,111.86,1714400.0,Credit Card,18.73,N,2018,In-store
14307,715,1013,649,2018-02-17,1,6.26,111400.0,Cash,5.65,N,2018,Online
15079,1461,1168,714,2022-10-15,1,408.93,7711600.0,Mobile Pay,0.0,N,2022,In-store
15602,1579,1272,691,2019-03-22,2,178.66,5727600.0,Credit Card,15.0,N,2019,In-store
11952,2330,542,688,2017-12-11,1,81.29,1428600.0000000002,Mobile Pay,6.8,Y,2017,Online
15827,2361,1317,663,2019-02-28,4,258.99,16488400.0,Credit Card,15.6,N,2019,Online
15628,1741,1277,643,2018-01-20,1,11.46,180600.0,Credit Card,16.39,N,2018,Online
1573,2267,48,5,2017-12-28,5,62.65,5196000.0,Credit Card,12.04,N,2017,In-store
15569,46,1266,657,2023-07-21,4,0.99,69000.0,Cash,7.55,N,2023,In-store
16211,1684,1394,630,2021-03-06,1,198.97,3601200.0,Gift Card,4.02,N,2021,In-store
6154,1006,90,7,2022-01-29,2,139.83,4510600.0,Cash,14.47,N,2022,Online
13136,23,779,654,2017-09-07,3,5.81,299600.0,Cash,8.83,N,2017,In-store
3390,2252,54,4,2024-05-17,5,5.22,460400.0,Mobile Pay,6.48,N,2024,In-store
4907,1018,71,9,2020-07-04,2,71.12,2567400.0,Mobile Pay,4.29,N,2020,Online
16389,2131,1430,647,2022-11-26,2,1.24,42800.0,Credit Card,8.46,N,2022,In-store
12998,1684,751,669,2022-10-28,1,179.27,3380600.0,Gift Card,0.0,N,2022,Online
12831,707,718,643,2025-03-11,1,11.46,183400.0,Credit Card,15.13,N,2025,Online
10863,844,324,702,2018-03-10,1,67.28,1228200.0,Credit Card,3.2,N,2018,In-store
13074,2258,767,724,2018-01-08,1,67.87,1206000.0,Mobile Pay,5.77,N,2018,In-store
3641,1736,51,7,2022-05-11,5,46.8,3963600.0,Mobile Pay,10.18,N,2022,In-store
12162,2000,584,124,2023-12-03,3,499.0,26121400.0,Gift Card,7.47,N,2023,In-store
15219,390,1196,692,2022-02-21,4,0.99,64800.00000000001,Gift Card,13.19,N,2022,Online
15227,471,1197,676,2019-04-01,4,0.99,69200.0,Credit Card,7.37,N,2019,In-store
13774,559,907,649,2025-02-10,2,6.26,225200.0,Credit Card,4.63,N,2025,Online
14412,640,1034,651,2022-08-10,1,5.79,104000.0,Cash,4.59,N,2022,Online
15447,1329,1241,624,2024-01-30,1,0.99,14800.0,Mobile Pay,19.81,N,2024,In-store
16556,812,1463,3,2017-08-30,3,2.0,93400.0,Credit Card,17.48,N,2017,In-store
16357,811,1423,696,2023-11-09,1,197.17,3485200.0,Mobile Pay,6.27,N,2023,Online
968,1958,15,183,2022-08-17,2,105.71,3306800.0,Cash,17.06,N,2022,In-store
14504,944,1053,688,2020-06-26,1,81.29,1394600.0,Credit Card,9.03,N,2020,Online
13151,412,782,125,2023-05-29,2,214.0,7229400.000000001,Gift Card,10.43,N,2023,Online
4463,2142,64,183,2017-12-18,2,103.44,3428200.0,Mobile Pay,12.13,N,2017,Online
1401,2330,35,178,2018-09-19,3,88.07,4169800.0,Gift Card,16.31,N,2018,In-store
15628,1741,1277,643,2018-01-20,1,11.46,180600.0,Credit Card,16.39,N,2018,Online
15132,1422,1178,639,2022-08-01,1,383.13,6019200.0,Gift Card,16.69,Y,2022,Online
13698,1369,891,639,2018-05-24,2,383.13,12924000.0,Gift Card,10.56,N,2018,Online
12148,1283,581,646,2019-03-01,4,8.22,534000.0,Mobile Pay,13.87,N,2019,Online
12676,696,687,661,2023-10-13,4,4.96,320800.0,Gift Card,14.27,N,2023,In-store
11203,25,392,665,2022-04-04,3,89.98,4524400.0,Cash,11.12,N,2022,Online
11901,1248,532,683,2024-11-24,4,76.54,5326600.0,Gift Card,7.74,N,2024,In-store
14669,392,1086,716,2020-03-15,2,156.22,5188400.0,Cash,11.94,N,2020,In-store
14611,1870,1074,718,2020-11-08,1,0.99,18000.0,Mobile Pay,4.48,N,2020,In-store
15953,106,1342,659,2023-05-04,2,9.45,285400.0,Gift Card,19.97,N,2023,Online
10604,2386,273,624,2020-11-13,2,0.99,36200.0,Cash,3.17,N,2020,In-store
12896,2131,731,697,2025-06-26,3,8.29,406800.0,Cash,13.27,N,2025,In-store
10823,1247,316,647,2023-11-12,1,1.24,20400.0,Credit Card,12.63,N,2023,Online
3573,1006,95,6,2023-01-13,1,14.11,223000.0,Mobile Pay,16.26,N,2023,Online
11497,1024,451,624,2021-08-12,1,0.99,18600.0,Gift Card,0.0,N,2021,In-store
6642,567,102,135,2021-10-13,5,74.83,5807400.0,Gift Card,17.69,N,2021,Online
5909,294,68,8,2019-02-16,2,117.61,4193600.0,Cash,5.46,N,2019,In-store
643,68,9,3,2019-05-15,3,66.02,3315200.0,Credit Card,11.24,N,2019,In-store
1648,944,28,179,2022-05-30,3,78.2,4075400.0,Credit Card,7.88,N,2022,Online
13206,977,793,8,2018-10-07,1,4.48,82000.0,Cash,2.81,N,2018,Online
15566,502,1265,720,2021-10-23,1,702.91,12330200.0,Mobile Pay,6.98,N,2021,Online
4982,898,96,2,2020-11-10,1,46.05,825600.0,Mobile Pay,4.94,N,2020,Online
6631,86,6,5,2023-11-04,3,53.05,2747400.0,Gift Card,8.46,N,2023,Online
16618,1880,1475,634,2025-04-01,3,0.99,51600.0,Gift Card,7.84,N,2025,Online
9084,932,12,179,2020-06-19,3,142.76,6760800.0,Cash,16.29,N,2020,Online
7873,525,66,135,2024-02-01,5,54.72,5017200.0,Mobile Pay,2.76,N,2024,In-store
14295,333,1011,643,2019-01-25,1,11.46,197200.0,Credit Card,8.76,N,2019,Online
14155,93,983,630,2023-07-21,2,198.97,6726799.999999999,Gift Card,10.36,N,2023,In-store
10863,844,324,702,2018-03-10,1,67.28,1228200.0,Credit Card,3.2,N,2018,In-store
14137,1046,979,714,2018-07-08,4,408.93,29174400.0,Mobile Pay,5.42,N,2018,Online
13782,1665,908,630,2021-03-18,1,198.97,3346600.0000000005,Mobile Pay,10.81,N,2021,Online
11765,455,505,712,2018-09-17,1,278.69,4291600.0,Mobile Pay,18.34,N,2018,Online
7260,2476,109,9,2020-05-11,5,132.56,10558000.0,Credit Card,15.53,N,2020,Online
13574,820,867,684,2024-08-20,4,13.14,991200.0,Cash,0.0,N,2024,Online
11883,2321,528,10,2018-07-10,2,2.96,100400.0,Credit Card,10.07,N,2018,Online
8975,826,71,10,2023-04-11,3,135.31,6292400.0,Credit Card,17.8,N,2023,In-store
12880,325,728,652,2020-01-01,3,5.16,234200.00000000003,Credit Card,19.78,N,2020,Online
15800,2445,1312,664,2018-08-07,4,180.77,12294000.0,Mobile Pay,9.84,N,2018,In-store
3959,603,64,183,2022-06-06,4,11.82,717800.0,Cash,19.5,N,2022,Online
12269,36,606,634,2024-02-03,4,0.99,69400.0,Mobile Pay,7.19,N,2024,In-store
10463,552,244,675,2025-05-19,2,159.27,5767800.0,Credit Card,3.98,N,2025,In-store
16421,2136,1436,669,2024-04-18,4,179.27,12478599.999999998,Cash,7.72,N,2024,Online
6490,900,47,179,2024-02-10,5,117.36,9852000.0,Cash,10.97,N,2024,Online
5946,2361,99,5,2023-11-14,5,123.69,10027600.0,Gift Card,14.02,N,2023,Online
14323,1861,1016,685,2019-07-12,2,0.99,32200.000000000004,Gift Card,13.42,Y,2019,Online
14751,2062,1102,640,2023-02-23,3,0.99,44600.0,Gift Card,20.39,N,2023,Online
8869,696,79,179,2018-11-09,1,2.99,53400.0,Credit Card,5.26,N,2018,In-store
13753,1971,902,725,2023-02-10,4,16.47,945400.0,Mobile Pay,23.91,N,2023,Online
13194,1774,791,639,2019-12-11,3,383.13,19067600.0,Credit Card,12.03,N,2019,Online
11153,1747,382,647,2019-07-05,2,1.24,41800.0,Cash,10.42,N,2019,Online
16117,1018,1375,2,2018-06-27,2,5.31,192800.0,Gift Card,3.74,N,2018,Online
8975,826,71,10,2023-04-11,3,135.31,6292400.0,Credit Card,17.8,N,2023,In-store
12993,45,750,645,2024-05-11,2,7.92,250800.0,Gift Card,16.04,N,2024,In-store
16317,1995,1415,673,2024-11-09,2,23.24,844400.0,Credit Card,3.65,N,2024,Online
16560,2110,1464,725,2025-04-25,1,16.47,308600.0,Mobile Pay,0.68,N,2025,In-store
12590,1576,670,707,2022-11-29,4,460.85,31262000.0,Mobile Pay,10.07,N,2022,Online
9891,294,11,7,2022-03-04,4,93.32,6436799.999999999,Gift Card,8.56,N,2022,Online
11055,1106,363,676,2019-04-18,1,0.99,17200.0,Gift Card,8.36,N,2019,Online
12510,103,654,663,2018-08-30,3,258.99,14272600.0,Mobile Pay,2.59,Y,2018,Online
4134,83,46,3,2024-09-02,2,148.95,4625000.0,Mobile Pay,17.67,N,2024,Online
12162,2000,584,124,2023-12-03,3,499.0,26121400.0,Gift Card,7.47,N,2023,In-store
6002,1959,27,124,2021-03-01,1,112.53,1971400.0,Mobile Pay,7.1,N,2021,Online
14800,204,1112,704,2019-09-16,2,227.45,6571000.0,Credit Card,23.4,N,2019,Online
5115,412,59,135,2019-01-13,4,36.67,2645000.0,Mobile Pay,4.38,N,2019,Online
15566,502,1265,720,2021-10-23,1,702.91,12330200.0,Mobile Pay,6.98,N,2021,Online
15724,609,1297,643,2020-05-08,3,11.46,584600.0,Cash,9.83,N,2020,In-store
567,423,57,124,2019-01-05,4,49.5,3260400.0,Credit Card,12.68,N,2019,In-store
16233,2369,1398,639,2022-09-21,1,383.13,6300200.0,Cash,12.8,N,2022,Online
6838,1658,95,179,2022-04-17,2,52.31,1732000.0,Gift Card,12.22,N,2022,Online
16351,794,1422,687,2018-04-15,2,308.79,10459600.0,Credit Card,10.19,N,2018,Online
11838,1511,519,699,2023-06-13,4,72.57,5018600.0,Credit Card,8.32,N,2023,Online
15724,609,1297,643,2020-05-08,3,11.46,584600.0,Cash,9.83,N,2020,In-store
5070,620,39,2,2023-10-02,3,140.07,7020000.0,Credit Card,11.41,N,2023,Online
10964,1197,345,680,2020-10-23,1,212.08,3553399.9999999995,Cash,11.15,N,2020,In-store
11859,617,524,679,2023-04-10,4,140.57,9974800.0,Cash,5.93,N,2023,In-store
16518,828,1455,639,2021-09-15,1,383.13,6265599.999999999,Credit Card,13.28,N,2021,In-store
2077,1541,114,5,2017-10-24,1,136.73,2209800.0,Gift Card,14.3,N,2017,Online
13831,2142,918,710,2018-11-08,2,772.69,26974400.0,Cash,7.44,N,2018,Online
15036,638,1159,642,2021-11-03,3,254.77,12378200.0,Gift Card,14.12,N,2021,Online
14492,954,1050,668,2024-03-10,2,166.97,5833400.0,Mobile Pay,7.37,N,2024,Online
13945,1819,941,661,2024-12-05,1,4.96,84800.0,Cash,9.35,N,2024,In-store
10545,1946,261,183,2024-07-16,1,13.78,239400.0,Cash,7.84,N,2024,Online
11465,1597,445,657,2025-07-02,2,0.99,31000.0,Credit Card,17.28,N,2025,Online
14669,392,1086,716,2020-03-15,2,156.22,5188400.0,Cash,11.94,N,2020,In-store
10823,1247,316,647,2023-11-12,1,1.24,20400.0,Credit Card,12.63,N,2023,Online
3695,477,59,179,2022-07-21,5,105.67,8711200.0,Cash,12.57,N,2022,In-store
5909,294,68,8,2019-02-16,2,117.61,4193600.0,Cash,5.46,N,2019,In-store
1640,1687,115,1,2019-12-25,3,56.57,3099200.0,Gift Card,3.16,N,2019,Online
10761,202,304,672,2022-11-28,3,78.77,4245400.0,Cash,4.73,N,2022,Online
15572,1228,1266,638,2024-04-27,2,180.88,6298800.0,Gift Card,7.67,N,2024,In-store
5816,1313,101,178,2019-06-01,1,121.58,1966600.0,Gift Card,14.23,Y,2019,Online
11022,1337,356,721,2017-10-14,3,264.04,14688200.0,Mobile Pay,1.67,N,2017,In-store
16632,365,1478,716,2021-10-01,3,156.22,8010599.999999999,Mobile Pay,9.36,N,2021,Online
15079,1461,1168,714,2022-10-15,1,408.93,7711600.0,Mobile Pay,0.0,N,2022,In-store
12908,1929,733,691,2019-06-14,1,178.66,3069600.0,Mobile Pay,8.89,N,2019,In-store
12148,1283,581,646,2019-03-01,4,8.22,534000.0,Mobile Pay,13.87,N,2019,Online
