CustomerID,Gender,Age,HouseholdSize,AnnualIncome,EmploymentStatus,OwnsHome,City,State
17146,Female,51,5,112000,Employed,Yes,Durham,North Carolina
14005,Female,76,1,107100,Employed,Yes,Oakland,California
9400,Female,68,1,63200,Employed,No,Flint,Michigan
8911,Female,31,4,45000,Employed,Yes,San Francisco,California
10682,Male,42,5,55500,Employed,Yes,Dayton,Ohio
27211,Female,68,1,45000,Employed,Yes,Aurora,Illinois
12100,Male,58,3,68100,Employed,No,Naperville,Illinois
12564,Female,19,4,17000,Student,Yes,Phoenix,Arizona
29031,Female,38,4,94000,Employed,Yes,Columbus,Ohio
16888,Female,31,2,60200,Employed,No,Hialeah,Florida
25866,Female,19,2,45000,Employed,Yes,Columbus,Ohio
9115,Female,74,5,125100,Employed,No,Cleveland,Ohio
20199,Female,67,3,52800,Employed,Yes,San Jose,California
14001,Male,45,5,137200,Employed,Yes,Tampa,Florida
25196,Male,77,3,54000,Retired,Yes,Rockford,Illinois
12144,Female,68,2,84500,Employed,Yes,Durham,North Carolina
24894,Female,23,3,24300,Student,Yes,Joliet,Illinois
21761,Female,36,3,110900,Employed,No,Hialeah,Florida
12706,Female,39,1,46100,Employed,No,Philadelphia,Pennsylvania
4659,Male,18,5,19600,Student,No,Reading,Pennsylvania
3082,Female,50,1,45000,Employed,No,Naperville,Illinois
21559,Male,25,3,18300,Student,Yes,Cincinnati,Ohio
17121,Female,24,3,12500,Student,No,Rockford,Illinois
20316,Female,34,2,45000,Employed,No,Reading,Pennsylvania
27975,Female,78,2,75000,Retired,Yes,Chicago,Illinois
3020,Female,45,1,72800,Employed,Yes,Cleveland,Ohio
9878,Male,20,2,23300,Unemployed,Yes,Augusta,Georgia
28463,Female,43,5,69500,Employed,No,Savannah,Georgia
24493,Male,35,4,135900,Employed,Yes,Houston,Texas
22496,Male,67,3,76300,Employed,Yes,Winston-Salem,North Carolina
16256,Male,33,2,69700,Employed,Yes,Orlando,Florida
14542,Female,31,2,191300,Employed,No,Columbus,Ohio
29605,Male,19,4,19100,Student,No,Naperville,Illinois
26602,Male,42,4,94700,Employed,Yes,Philadelphia,Pennsylvania
9049,Female,67,5,77000,Employed,No,Toledo,Ohio
10493,Female,19,4,21900,Student,No,Tampa,Florida
19313,Female,63,2,40500,Retired,No,Tucson,Arizona
22641,Male,55,5,78700,Employed,No,Grand Rapids,Michigan
4785,Male,71,2,69800,Employed,No,San Francisco,California
2046,Female,79,4,69300,Employed,No,Dallas,Texas
619,Male,42,3,17200,Unemployed,No,Los Angeles,California
23213,Male,43,3,97400,Employed,Yes,Augusta,Georgia
24375,Male,22,1,21400,Student,No,San Antonio,Texas
2396,Female,65,2,75000,Retired,Yes,Chicago,Illinois
26840,Male,45,4,47500,Employed,No,Erie,Pennsylvania
19250,Female,44,4,19000,Unemployed,No,Savannah,Georgia
28538,Male,60,1,66700,Employed,Yes,Chandler,Arizona
29793,Male,20,5,17700,Student,Yes,Charlotte,North Carolina
22854,Male,20,4,10700,Student,No,Santa Ana,California
8397,Male,49,4,17600,Unemployed,No,Toledo,Ohio
3424,Male,64,1,75000,Retired,No,Chicago,Illinois
22805,Female,24,2,123900,Employed,Yes,Warren,Michigan
15811,Male,25,3,81700,Employed,No,San Francisco,California
13960,Female,22,3,105400,Employed,Yes,Miami,Florida
29358,Male,79,5,75000,Retired,Yes,Winston-Salem,North Carolina
13303,Female,52,2,55400,Employed,No,Tallahassee,Florida
1399,Female,27,3,149900,Employed,No,Los Angeles,California
18078,Female,47,3,74300,Employed,No,Anaheim,California
6406,Male,29,4,18800,Unemployed,No,Pittsburgh,Pennsylvania
16477,Male,68,5,75000,Retired,No,Macon,Georgia
24641,Female,54,3,114700,Employed,No,Reading,Pennsylvania
8401,Male,32,1,55500,Employed,Yes,Tucson,Arizona
5870,Female,69,3,51200,Retired,No,Pittsburgh,Pennsylvania
19372,Female,60,3,50000,Employed,Yes,Aurora,Illinois
22985,Female,18,4,24400,Student,Yes,Macon,Georgia
5698,Female,77,5,57600,Employed,Yes,Rockford,Illinois
8934,Male,27,1,95700,Employed,No,Tampa,Florida
14354,Male,50,1,98000,Employed,No,Naperville,Illinois
1540,Male,72,3,75000,Retired,No,Los Angeles,California
6191,Male,67,4,72500,Retired,Yes,Santa Ana,California
6692,Male,42,3,60500,Employed,No,Fresno,California
15786,Male,39,5,53800,Employed,No,Philadelphia,Pennsylvania
27325,Female,67,1,60900,Retired,Yes,Atlanta,Georgia
25625,Male,77,3,69300,Retired,Yes,Phoenix,Arizona
16341,Male,32,4,63000,Employed,Yes,Columbus,Ohio
18106,Female,50,4,45000,Employed,Yes,Charlotte,North Carolina
816,Male,69,5,53900,Retired,Yes,Philadelphia,Pennsylvania
29598,Male,21,5,45500,Employed,No,Rockford,Illinois
12545,Female,45,2,56600,Employed,No,Columbus,Ohio
456,Male,18,5,10300,Student,No,Los Angeles,California
5467,Female,27,4,113000,Employed,No,Grand Rapids,Michigan
947,Male,55,4,59000,Employed,No,Dallas,Texas
4845,Female,25,4,137800,Employed,No,Naperville,Illinois
28348,Female,26,1,15200,Student,Yes,Sacramento,California
23303,Female,26,5,11300,Unemployed,Yes,Bakersfield,California
14561,Female,36,1,85700,Employed,No,Chandler,Arizona
27429,Female,40,4,50800,Employed,Yes,San Antonio,Texas
6956,Male,27,3,17000,Unemployed,Yes,Winston-Salem,North Carolina
3746,Male,20,4,14100,Student,No,Los Angeles,California
13645,Female,67,1,131300,Employed,No,El Paso,Texas
408,Female,31,4,48500,Employed,No,Columbus,Ohio
13161,Female,70,4,37300,Retired,Yes,Chicago,Illinois
1548,Male,75,5,46700,Employed,No,Detroit,Michigan
4556,Female,23,1,15700,Student,No,Philadelphia,Pennsylvania
6893,Female,76,2,52700,Retired,No,Reading,Pennsylvania
2463,Male,59,3,142700,Employed,Yes,Chicago,Illinois
24750,Male,62,2,142800,Employed,Yes,Reading,Pennsylvania
734,Female,46,3,63700,Employed,Yes,Detroit,Michigan
25880,Male,79,1,52700,Retired,Yes,Riverside,California
6875,Male,33,1,70600,Employed,No,Rockford,Illinois
12296,Male,33,4,80300,Employed,Yes,Akron,Ohio
7183,Male,59,1,48500,Employed,Yes,Columbus,Ohio
16205,Male,39,3,16600,Unemployed,No,Augusta,Georgia
12084,Female,41,2,45000,Employed,Yes,Detroit,Michigan
7261,Female,52,3,80900,Employed,No,Raleigh,North Carolina
3511,Female,62,1,58900,Retired,No,Joliet,Illinois
6411,Male,66,1,47900,Retired,Yes,Joliet,Illinois
3299,Female,71,3,69800,Employed,Yes,Rockford,Illinois
20825,Female,38,5,8800,Unemployed,Yes,Warren,Michigan
29426,Female,56,3,166500,Employed,Yes,Tucson,Arizona
27577,Male,68,5,75000,Retired,No,Arlington,Texas
7138,Male,39,5,131500,Employed,Yes,Winston-Salem,North Carolina
22238,Male,37,1,45000,Employed,Yes,Reading,Pennsylvania
16417,Female,38,4,65000,Employed,No,Chandler,Arizona
17358,Male,66,2,55400,Employed,Yes,Pittsburgh,Pennsylvania
8689,Male,74,1,75000,Retired,No,Raleigh,North Carolina
27285,Male,70,3,47200,Retired,No,Rockford,Illinois
10055,Female,63,1,75000,Retired,Yes,Santa Ana,California
7386,Male,73,3,112100,Employed,Yes,Garland,Texas
18423,Male,76,4,75000,Retired,No,Orlando,Florida
11311,Female,37,4,88900,Employed,Yes,Reading,Pennsylvania
10045,Male,70,3,85000,Employed,No,Oakland,California
15085,Male,64,2,75000,Retired,Yes,Raleigh,North Carolina
9224,Female,37,1,91500,Employed,Yes,Cincinnati,Ohio
4847,Male,25,4,21000,Student,No,San Francisco,California
20216,Male,51,3,49000,Employed,Yes,Naperville,Illinois
20130,Male,44,2,167500,Employed,No,St. Petersburg,Florida
25322,Female,69,3,51200,Retired,No,Allentown,Pennsylvania
12138,Male,20,4,12800,Student,No,El Paso,Texas
7607,Male,46,2,58300,Employed,No,Corpus Christi,Texas
8260,Female,31,2,91800,Employed,Yes,Naperville,Illinois
7228,Male,36,3,63900,Employed,No,Tempe,Arizona
25156,Female,66,3,55700,Retired,Yes,Columbus,Ohio
25202,Male,35,1,118500,Employed,No,Warren,Michigan
7368,Male,50,5,144300,Employed,No,Chandler,Arizona
10557,Female,76,1,65800,Retired,Yes,Macon,Georgia
16596,Male,79,1,52700,Retired,Yes,San Francisco,California
16016,Female,57,4,60700,Employed,Yes,Chandler,Arizona
23706,Female,68,1,75000,Retired,No,Phoenix,Arizona
2124,Male,19,5,18800,Student,No,Philadelphia,Pennsylvania
24776,Male,62,1,71500,Retired,Yes,Greensboro,North Carolina
21827,Male,62,1,71500,Retired,Yes,Aurora,Illinois
24912,Female,58,2,66400,Employed,No,San Jose,California
5692,Female,54,5,67000,Employed,Yes,San Francisco,California
26514,Male,32,4,131100,Employed,No,Jacksonville,Florida
10013,Female,24,2,210100,Employed,Yes,Rockford,Illinois
943,Female,46,5,99700,Employed,Yes,Columbus,Ohio
29288,Female,22,4,11000,Student,Yes,Plano,Texas
23618,Male,23,3,8800,Unemployed,Yes,Augusta,Georgia
13839,Female,18,3,10100,Student,Yes,Riverside,California
29493,Male,47,2,50900,Employed,Yes,Cincinnati,Ohio
11584,Male,75,1,69200,Retired,No,Joliet,Illinois
19398,Male,69,5,59400,Employed,No,Charlotte,North Carolina
5799,Male,47,1,110300,Employed,Yes,Tempe,Arizona
1747,Female,39,3,73300,Employed,No,Dallas,Texas
18023,Female,61,3,45700,Employed,No,Grand Rapids,Michigan
20074,Female,73,2,134300,Employed,Yes,Naperville,Illinois
19944,Male,52,2,88400,Employed,No,Glendale,Arizona
23758,Male,71,3,74000,Retired,No,Raleigh,North Carolina
12360,Male,31,4,17400,Unemployed,No,Jacksonville,Florida
25778,Female,65,5,75000,Retired,Yes,Durham,North Carolina
25979,Female,59,2,21400,Unemployed,Yes,Lansing,Michigan
14852,Male,28,2,49800,Employed,No,Greensboro,North Carolina
3984,Male,38,3,123500,Employed,No,Tallahassee,Florida
16658,Female,69,5,67500,Retired,No,Naperville,Illinois
23926,Male,40,4,45000,Employed,No,Houston,Texas
23859,Female,67,3,49600,Employed,Yes,Scottsdale,Arizona
24437,Male,52,3,125100,Employed,Yes,Raleigh,North Carolina
1658,Male,77,2,75000,Retired,No,Philadelphia,Pennsylvania
11360,Female,66,3,67700,Employed,Yes,Lansing,Michigan
2356,Male,75,1,63800,Retired,No,Atlanta,Georgia
24246,Male,25,2,17600,Student,No,Gilbert,Arizona
15716,Female,18,1,14100,Student,No,Ann Arbor,Michigan
5911,Male,55,5,22100,Unemployed,Yes,Chicago,Illinois
13582,Male,18,4,98300,Employed,No,Winston-Salem,North Carolina
21770,Female,78,1,64900,Employed,No,Joliet,Illinois
20913,Female,27,2,56700,Employed,Yes,Aurora,Illinois
28500,Male,69,4,64000,Employed,Yes,Oakland,California
12750,Male,47,2,198000,Employed,Yes,Tempe,Arizona
22562,Female,22,2,17900,Student,Yes,Durham,North Carolina
11554,Female,74,5,61700,Retired,Yes,Lansing,Michigan
20403,Male,35,4,95400,Employed,Yes,Fort Lauderdale,Florida
25947,Female,19,1,23200,Student,Yes,Reading,Pennsylvania
22279,Female,69,2,93300,Employed,Yes,Augusta,Georgia
29021,Female,23,1,13300,Student,No,Riverside,California
6663,Female,58,3,97500,Employed,Yes,Naperville,Illinois
25691,Female,46,4,50300,Employed,Yes,San Francisco,California
4348,Female,41,2,67900,Employed,No,Durham,North Carolina
10697,Male,52,4,97400,Employed,Yes,Atlanta,Georgia
3781,Male,51,2,66100,Employed,Yes,Naperville,Illinois
14388,Female,69,2,75000,Retired,No,Columbus,Ohio
17277,Male,54,2,54900,Employed,No,Fort Worth,Texas
23720,Male,34,2,63400,Employed,Yes,Chicago,Illinois
21828,Female,35,3,91700,Employed,No,Aurora,Illinois
1476,Female,30,2,24700,Unemployed,No,Charlotte,North Carolina
14195,Male,21,2,69000,Employed,No,Fresno,California
17467,Male,27,4,77500,Employed,Yes,Charlotte,North Carolina
6860,Male,70,3,47200,Retired,No,Augusta,Georgia
3995,Male,61,2,45000,Employed,Yes,Mesa,Arizona
27504,Female,70,2,75000,Retired,Yes,Aurora,Illinois
16942,Male,79,5,64900,Retired,Yes,Raleigh,North Carolina
5746,Male,33,4,45000,Employed,No,Raleigh,North Carolina
22351,Female,38,2,57400,Employed,Yes,Greensboro,North Carolina
11505,Female,33,1,45000,Employed,Yes,Irvine,California
26284,Male,45,1,68200,Employed,Yes,Orlando,Florida
5125,Female,32,3,45000,Employed,Yes,Aurora,Illinois
15711,Male,50,5,95900,Employed,Yes,Chicago,Illinois
9052,Female,20,5,23000,Student,No,Tempe,Arizona
10686,Female,26,2,57100,Employed,No,Atlanta,Georgia
19009,Male,26,1,20200,Student,Yes,Hialeah,Florida
12052,Male,32,3,45000,Employed,No,Greensboro,North Carolina
18101,Female,38,5,45000,Employed,No,San Jose,California
17214,Male,28,5,119000,Employed,Yes,San Jose,California
9743,Female,19,5,11900,Student,Yes,Reading,Pennsylvania
3965,Female,57,2,16400,Unemployed,No,Naperville,Illinois
20560,Female,31,1,88700,Employed,No,Savannah,Georgia
5530,Female,53,1,118000,Employed,No,Columbus,Ohio
418,Female,23,2,22000,Student,Yes,Phoenix,Arizona
5767,Female,48,2,207600,Employed,No,Cincinnati,Ohio
23540,Female,38,4,8200,Unemployed,No,Phoenix,Arizona
4993,Female,43,1,73300,Employed,No,Anaheim,California
18524,Male,79,4,63500,Retired,Yes,Scottsdale,Arizona
21620,Female,43,3,98300,Employed,No,Atlanta,Georgia
9446,Male,56,1,104700,Employed,No,Dayton,Ohio
25291,Male,64,5,45100,Employed,Yes,Atlanta,Georgia
1105,Female,34,5,21800,Unemployed,No,Chicago,Illinois
21416,Female,62,4,62500,Retired,Yes,Naperville,Illinois
8793,Female,26,3,20000,Student,Yes,Aurora,Illinois
27924,Male,53,4,137200,Employed,No,Phoenix,Arizona
1826,Male,35,4,18700,Unemployed,Yes,Columbus,Ohio
21430,Female,31,1,53400,Employed,Yes,Cleveland,Ohio
19263,Male,53,3,65000,Employed,No,Augusta,Georgia
10731,Female,40,3,58500,Employed,Yes,Rockford,Illinois
7406,Male,22,5,22400,Student,No,Arlington,Texas
23154,Male,26,4,64200,Employed,No,Winston-Salem,North Carolina
11800,Male,54,5,101600,Employed,Yes,St. Petersburg,Florida
21320,Female,40,2,141300,Employed,Yes,San Antonio,Texas
26762,Male,38,3,61900,Employed,Yes,Scottsdale,Arizona
1843,Female,79,3,65500,Employed,Yes,Charlotte,North Carolina
10928,Female,76,4,75000,Retired,No,Phoenix,Arizona
19646,Male,23,5,15300,Student,No,Long Beach,California
8992,Male,55,2,91100,Employed,Yes,Houston,Texas
22160,Male,28,5,119000,Employed,Yes,Grand Rapids,Michigan
23764,Male,68,2,68800,Retired,No,Charlotte,North Carolina
3604,Male,75,3,75000,Retired,No,Savannah,Georgia
23348,Male,63,4,56400,Retired,Yes,Ann Arbor,Michigan
96,Female,20,5,14600,Student,No,Detroit,Michigan
9420,Male,45,4,47500,Employed,No,Corpus Christi,Texas
27647,Male,78,5,52900,Employed,Yes,Aurora,Illinois
220,Male,38,5,128500,Employed,Yes,Dallas,Texas
5021,Male,66,3,75000,Retired,No,Atlanta,Georgia
14803,Female,19,1,15800,Unemployed,Yes,Toledo,Ohio
22942,Male,60,5,46200,Employed,No,Columbus,Ohio
9747,Male,38,2,113600,Employed,Yes,Sacramento,California
28788,Female,73,4,52500,Retired,No,Rockford,Illinois
1406,Female,79,1,107700,Employed,Yes,Atlanta,Georgia
25012,Male,60,4,69400,Employed,No,Warren,Michigan
7570,Male,44,4,45000,Employed,No,Lansing,Michigan
18657,Female,66,5,63400,Retired,Yes,Naperville,Illinois
15401,Female,48,3,17700,Unemployed,Yes,Augusta,Georgia
20785,Female,60,5,45000,Employed,No,Aurora,Illinois
26707,Female,73,5,43100,Retired,Yes,Toledo,Ohio
18946,Male,20,4,18200,Student,No,Miami,Florida
19963,Female,67,5,57700,Retired,No,Miami,Florida
6352,Female,62,4,23900,Unemployed,No,Philadelphia,Pennsylvania
28598,Female,25,3,14600,Student,Yes,Augusta,Georgia
25802,Female,25,3,167500,Employed,No,Columbus,Ohio
8184,Female,23,2,12400,Student,Yes,Charlotte,North Carolina
22050,Male,61,4,61000,Employed,Yes,Chicago,Illinois
9268,Female,46,3,64500,Employed,Yes,Allentown,Pennsylvania
10383,Male,48,1,20000,Unemployed,Yes,Garland,Texas
3624,Male,39,4,9900,Unemployed,No,Columbus,Ohio
23474,Female,79,4,66800,Retired,No,Reading,Pennsylvania
7861,Female,31,4,45000,Employed,Yes,Winston-Salem,North Carolina
15746,Female,47,1,91000,Employed,Yes,Mesa,Arizona
6858,Female,60,3,60800,Employed,No,Joliet,Illinois
28575,Female,26,4,100300,Employed,No,Scottsdale,Arizona
13344,Female,54,3,60200,Employed,No,Detroit,Michigan
2558,Male,74,1,94000,Employed,No,Flint,Michigan
21799,Male,43,2,45000,Employed,No,Scottsdale,Arizona
15559,Female,24,3,23300,Student,No,Mesa,Arizona
13549,Male,28,1,10500,Unemployed,Yes,Macon,Georgia
23835,Male,55,5,110200,Employed,No,Reading,Pennsylvania
26717,Female,59,5,45000,Employed,Yes,Mesa,Arizona
12198,Male,27,4,77500,Employed,Yes,Plano,Texas
15589,Female,67,3,66600,Retired,Yes,Augusta,Georgia
14213,Male,77,4,75000,Retired,Yes,Atlanta,Georgia
15555,Male,44,5,50000,Employed,No,Atlanta,Georgia
6585,Male,72,1,46400,Retired,Yes,Joliet,Illinois
28511,Male,18,4,15100,Student,No,Reading,Pennsylvania
29829,Male,21,3,21500,Unemployed,Yes,Philadelphia,Pennsylvania
5574,Female,75,3,62000,Retired,Yes,Garland,Texas
25444,Male,26,3,10000,Student,Yes,Flint,Michigan
29678,Male,70,1,60400,Retired,Yes,Joliet,Illinois
27316,Female,25,4,45000,Employed,No,Durham,North Carolina
20697,Female,20,5,10400,Student,No,Bakersfield,California
14781,Male,61,5,109300,Employed,No,Phoenix,Arizona
10932,Male,41,3,110100,Employed,No,Scottsdale,Arizona
9572,Male,57,2,172600,Employed,No,Fresno,California
7931,Female,27,3,61600,Employed,No,Pittsburgh,Pennsylvania
29217,Male,43,3,97400,Employed,Yes,Durham,North Carolina
22503,Female,56,1,101200,Employed,Yes,Toledo,Ohio
13553,Female,32,3,73000,Employed,Yes,Columbus,Ohio
4642,Female,61,3,207800,Employed,No,Winston-Salem,North Carolina
7603,Male,32,4,89200,Employed,Yes,Greensboro,North Carolina
13814,Female,73,4,48800,Retired,No,Plano,Texas
11092,Male,46,4,108100,Employed,Yes,Philadelphia,Pennsylvania
26356,Male,54,4,23800,Unemployed,Yes,Hialeah,Florida
8670,Female,23,3,82100,Employed,No,Allentown,Pennsylvania
20432,Female,33,2,77900,Employed,Yes,Toledo,Ohio
8683,Female,22,5,11100,Student,Yes,Miami,Florida
29148,Male,79,5,53000,Employed,Yes,Columbus,Ohio
12291,Female,23,2,13500,Student,Yes,Atlanta,Georgia
8351,Male,78,5,52900,Employed,Yes,Cincinnati,Ohio
22507,Male,72,5,56300,Retired,No,Cincinnati,Ohio
7823,Female,30,2,70200,Employed,No,Joliet,Illinois
20869,Female,35,5,137200,Employed,Yes,Columbus,Ohio
27757,Female,25,4,45000,Employed,No,Philadelphia,Pennsylvania
15276,Male,60,2,72800,Employed,Yes,Savannah,Georgia
3855,Female,24,3,14300,Student,No,Chicago,Illinois
16466,Male,56,5,98700,Employed,No,San Jose,California
18191,Male,42,4,45200,Employed,No,Chandler,Arizona
21200,Male,64,5,75000,Retired,No,Oakland,California
5894,Male,20,2,14100,Unemployed,Yes,Scottsdale,Arizona
3295,Male,46,4,84600,Employed,No,Irving,Texas
1409,Male,23,1,52000,Employed,No,Charlotte,North Carolina
3162,Female,35,5,137200,Employed,Yes,Naperville,Illinois
7782,Female,75,1,75000,Retired,Yes,San Jose,California
6959,Male,47,2,94600,Employed,No,Macon,Georgia
8191,Male,53,2,67600,Employed,Yes,Jacksonville,Florida
29516,Female,27,2,14900,Unemployed,No,Aurora,Illinois
23925,Male,59,3,142700,Employed,Yes,Tallahassee,Florida
11824,Female,56,4,66000,Employed,No,Bakersfield,California
22570,Female,18,2,16600,Student,No,Atlanta,Georgia
21760,Female,49,1,88000,Employed,Yes,Flint,Michigan
14955,Female,55,1,12500,Unemployed,No,Charlotte,North Carolina
5247,Female,54,2,52200,Employed,Yes,Dayton,Ohio
18275,Male,46,3,57300,Employed,No,Columbus,Ohio
29147,Male,21,4,52200,Employed,Yes,Chicago,Illinois
286,Male,37,1,54100,Employed,Yes,Chicago,Illinois
2028,Female,66,4,74400,Retired,Yes,Chicago,Illinois
24342,Female,55,1,208200,Employed,No,Aurora,Illinois
28136,Female,71,3,65600,Retired,No,Chandler,Arizona
10459,Female,49,3,115600,Employed,Yes,Reading,Pennsylvania
10674,Male,73,4,75000,Retired,No,Glendale,Arizona
14667,Male,52,2,48600,Employed,Yes,Charlotte,North Carolina
11312,Male,49,1,49000,Employed,Yes,Scottsdale,Arizona
15032,Male,56,2,76400,Employed,Yes,Glendale,Arizona
27235,Male,46,2,58300,Employed,No,Raleigh,North Carolina
1917,Female,72,2,56100,Employed,Yes,Charlotte,North Carolina
11420,Female,61,3,207800,Employed,No,Dayton,Ohio
3136,Male,77,2,68000,Employed,Yes,Joliet,Illinois
26864,Male,79,5,64900,Retired,Yes,Long Beach,California
5890,Male,71,5,75000,Retired,No,Columbus,Ohio
1283,Male,28,1,45000,Employed,No,Chicago,Illinois
6656,Female,55,2,106000,Employed,No,Dallas,Texas
25058,Male,38,2,71900,Employed,Yes,Phoenix,Arizona
15987,Male,70,5,75000,Retired,Yes,San Jose,California
6617,Female,73,4,70500,Retired,Yes,Erie,Pennsylvania
13484,Male,43,4,61600,Employed,No,San Diego,California
19602,Male,74,2,75000,Retired,Yes,Joliet,Illinois
17951,Male,35,4,103500,Employed,Yes,Plano,Texas
7610,Male,57,5,119200,Employed,Yes,Warren,Michigan
1261,Male,44,2,167500,Employed,No,Los Angeles,California
27728,Female,53,4,207800,Employed,Yes,Irving,Texas
25813,Male,68,1,64800,Employed,Yes,Aurora,Illinois
22373,Female,53,4,173900,Employed,No,Los Angeles,California
